,,DESCENDENCIA EJEMPLAR,,,,,,,
,REGISTRO:,193844,,,,,,,
,NOMBRE:,ONIX (FC),,,,,,,
REGISTRO,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE,
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2632940,TEMPLARIO DE JM,07/01/2013,CASTAÑO,MACHO,AVID*009*774*586,GD,P3,2121920
2632950,SENTIMIENTO DE JM,15/07/2012,CASTAÑO,MACHO,AVID*009*793*781,GD,P3,2613980
2633140,TORNADO DE CASA BLANCA,17/04/2011,CASTAÑO,MACHO,AVID*010*038*773,GD,P3,2413360
2633430,DUQUEZA DE VILLA PAULA,01/11/2012,CASTAÑO,HEMBRA,AVID*009*797*358,GD,P3,1934630
2633490,AGATA DE LAS VEGAS,28/06/2013,CASTAÑO,HEMBRA,AVID*010*079*044,GD,P3,1926990
2633620,COLOMBIANO DE CORAZON DE LA ABUELITA,18/10/2011,CASTAÑO,MACHO,AVID*079*639*792,GD,P2,1945610
2633940,BENDICION DE MOSCU,22/08/2012,CASTAÑO,HEMBRA,AVID*010*073*582,GD,P3,2613880
2634000,GUARDIAN DE HIERRO DE VILLA CONCHA,22/02/2013,CASTAÑO,MACHO,AVID*010*038*320,GD,P3,2607050
2634060,OVACION DE MOSCU,19/07/2013,CASTAÑO,HEMBRA,AVID*010*059*874,GD,P3,2613880
2634200,TEQUILA DE BAMBUCAY,01/03/2013,CASTAÑO,MACHO,AVID*015*588*074,GD,P3,1779270
2634210,MINERO DE BAMBUCAY,15/08/2012,CASTAÑO,MACHO,AVID*015*551*612,GD,P3,1779270
2634290,NATIVA DE LA HERRADURA,12/05/2013,CASTAÑO,HEMBRA,AVID*015*555*773,GD,P3,1939250
2634390,CANCER DE LA CANTALETA,29/03/2012,CASTAÑO,MACHO,AVID*010*053*564,GD,P3,608010
2634470,TEQUILA DE LA MORENAZA,24/01/2012,CASTAÑO,MACHO,AVID*010*585*575,GD,P3,1932840
2634720,AMBAR DE SAN ESTEBAN,23/09/2010,CASTAÑO,MACHO,AVID*010*028*338,GD,P3,2270560
2635080,REINA DE CORAZONES DEL REFUGIO,22/10/2012,CASTAÑO,HEMBRA,AVID*015*555*596,GD,P3,2618550
2635200,JALISCO DE SANTA HELENA,14/11/2013,CASTAÑO,MACHO,AVID*014*864*116,GD,P1,1921680
2635260,OSIRIS DE VILLA DANIELA,22/09/2013,CASTAÑO,MACHO,AVID*015*051*363,GD,P3,2618760
2635770,THOR DE LA GAZAPERA,25/08/2012,ALAZAN,MACHO,AVID*015*533*885,GD,P3,2395350
2635780,BASTONERA DE TIERRA NUEVA,06/11/2011,CASTAÑO,HEMBRA,AVID*071*823*025,GD,P3,2235910
2635800,FLOR DE CAÑA DE TIERRA NUEVA,15/01/2012,CASTAÑO,HEMBRA,AVID*015*567*325,GD,P3,2751930
2636320,SIETE SUERTES DE LA CLARITA,15/04/2012,CASTAÑO,MACHO,AVID*010*050*605,GD,P3,2051080
2636550,TUCUMAN DE SANTA HELENA,11/11/2013,MORO,MACHO,AVID*015*555*073,GD,P3,247280
2636610,TAQUILLERA DE LOS VIENTOS (AVID*079*638*348),25/06/2012,CASTAÑO,HEMBRA,AVID*009*785*338,GD,P3,1944690
2636630,GUADALUPE DE VILLA JULIANA,03/02/2014,CASTAÑO,HEMBRA,AVID*010*058*532,GD,P3,2374490
2636660,PANDORA DE LA TRANQUERA,03/11/2013,CASTAÑO,HEMBRA,AVID*021*574*782,GD,P3,1043820
2636830,ALAJA DE LA ESPERANZA,10/06/2013,CASTAÑO,HEMBRA,AVID*021*786*092,GD,P3,1964070
2636930,KONDA DE LA FORTUNA,05/05/2011,CASTAÑO,HEMBRA,AVID*021*795*061,GD,P3,2607560
2637070,HEREDERO DE MOSCU,05/11/2012,CASTAÑO,MACHO,AVID*010*047*797,GD,P3,2609700
2637340,REINA DE MOSCU,08/01/2014,CASTAÑO,HEMBRA,AVID*015*588*020,GD,P3,2609700
2637660,ATENEA DE VILLA FABIOLA,22/02/2014,CASTAÑO,HEMBRA,AVID*021*589*880,GD,P1,2623150
2637670,DULCE FANTASIA DE LOS RIOS,19/05/2013,CASTAÑO,HEMBRA,AVID*015*552*814,GD,P3,2237580
2637910,SALOME DEL ENCUENTRO,02/02/2011,CASTAÑO,HEMBRA,AVID*010*077*116,GD,P1,2401490
2638260,SHAKIRA T.E DE LA MACANA,08/11/2012,CASTAÑO,HEMBRA,AVID*006*092*541,GD,P3,2901650
2638270,TOPACIO DE LA PONDEROSA,23/12/2011,CASTAÑO,HEMBRA,AVID*008*634*330,GD,P3,1910720
2638510,ALONDRA DE JR,22/09/2012,BAYO,HEMBRA,AVID*021*578*876,GD,P3,390870
2638660,ZEUS DE ARES,17/08/2014,CASTAÑO,MACHO,AVID*024*638*890,GD,P3,2152370
2639130,MILONGA,23/12/2013,CASTAÑO,HEMBRA,AVID*015*601*257,GD,P1,1433630
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2639240,DALILA DE MOSCU,25/12/2013,CASTAÑO,HEMBRA,AVID*015*541*544,GD,P3,2617590
2639510,SEBASTIANA DE RANCHO ALEGRE,15/06/2010,CASTAÑO,HEMBRA,AVID*015*577*847,GD,P3,2421010
2639630,ILUSION DE TIERRA SANTA,19/08/2014,CASTAÑO,HEMBRA,AVID*021*620*264,GD,P3,2628600
2639670,AQUILES DE LA PRIMAVERA,05/01/2014,NARANJUELOMACHO,,AVID*025*324*555,GD,P3,2628180
2639690,CLAVE DE MICIA MARIA,21/09/2014,CASTAÑO,HEMBRA,AVID*024*551*060,GD,P3,2615870
2640480,VENDAVAL DE TORBELLINOS,20/03/2014,ZAINO,MACHO,AVID*022*519*049,GD,P3,1043480
2640710,AZUCARERA DE BUENOS AIRES,03/07/2014,CASTAÑO,HEMBRA,AVID*040*332*518,GD,P3,1681540
2640850,MILAGROS DE MOSCU,14/07/2014,CASTAÑO,HEMBRA,AVID*040*816*288,GD,P3,2613880
2640860,EMBRUJO DE MOSCU,28/03/2014,CASTAÑO,MACHO,AVID*040*331*020,GD,P3,2631840
2640870,MAMBO DE MOSCU,06/04/2015,CASTAÑO,MACHO,AVID*029*357*773,GD,P3,1944610
2641010,MARIA JOSE DEL RODEO,24/01/2012,CASTAÑO,HEMBRA,AVID*040*819*095,GD,P3,1926470
2641300,MISTERIOSO DE VILLA INES,08/07/2014,CASTAÑO,MACHO,AVID*040*813*886,GD,P3,2602480
2641600,ANACONDA DE LA MAYORIA,24/06/2014,CASTAÑO,HEMBRA,AVID*040*831*592,GD,P3,2919420
2641610,INSITANTE DE BONANZA,13/05/2014,CASTAÑO,MACHO,AVID*040*811*832,GD,P3,2791820
2641730,ZEUS DE LA JAGUA,25/09/2012,CASTAÑO,MACHO,AVID*039*632*790,GD,P3,2777650
2641810,SEBASTIAN DEL RECUERDO,25/02/2013,CASTAÑO,MACHO,AVID*060*625*872,GD,P3,2607140
2642130,DON LUCAS DEL RANCHO,07/05/2015,CASTAÑO,MACHO,AVID*041*309*300,GD,P3,4083220
2642310,DONATELO DE RANCHO SAN FELIPE,31/01/2014,CASTAÑO,MACHO,AVID*839*041*620,GD,P3,1674280
2642560,RELAMPAGO DE CANAWAY,10/05/2015,CASTAÑO,MACHO,AVID*836*587*048,GD,P3,1026460
2642800,ATENEA DE LA MORELIA,15/07/2015,CASTAÑO,HEMBRA,AVID*839*030*544,GD,P3,1947560
2643220,MARISCAL DE LA SECRETA,15/09/2015,CASTAÑO,MACHO,AVID*839*019*532,GD,P3,1938380
2643230,INTENSA DE VILLA MALI,15/04/2015,CASTAÑO,HEMBRA,AVID*839*012*621,GD,P3,2115760
2643300,JIQUERONA DEL ENCANTO,01/01/2015,CASTAÑO,HEMBRA,AVID*839*049*849,GD,P3,1945980
2643540,ANAKAONA DE LOS GAVILANES,09/05/2015,CASTAÑO,HEMBRA,AVID*839*011*373,GD,P3,2636140
2643800,SEDUCTOR DEL DESCANSO,20/10/2015,NARANJUELOMACHO,,AVID*839*035*074,GD,P3,1904860
2644030,RENACER DEL RODEO (AVID*015*547*886)ANULADO,01/12/2012,CASTAÑO,MACHO,AVID*839*016*065,GN,P3,2626130
2644140,DONCELLA DE GRUPO EMPRESARIAL A & V,05/05/2015,CASTAÑO,HEMBRA,AVID*040*818*803,GD,P3,1926890
2644160,MELINA DE TORBELLINOS,01/06/2015,CASTAÑO,HEMBRA,AVID*839*337*545,GD,P3,2515510
2644280,SARITA DE SAN VICENTE,20/06/2016,CASTAÑO,HEMBRA,AVID*840*067*107,GD,P3,2626230
2644350,ILUMINADA DE J.C.H,22/06/2015,CASTAÑO,HEMBRA,AVID*840*037*091,GD,P3,2074120
2644410,RITUAL DEL ENCANTO,04/05/2015,CASTAÑO,MACHO,AVID*840*044*328,GD,P3,2237580
2644460,ORION DE SAN JUAN,19/09/2015,CASTAÑO,MACHO,AVID*840*082*539,GD,P3,2315560
2644470,MARTINA DE PESEBRERAS ALTO BONITO,11/07/2015,CASTAÑO,HEMBRA,AVID*839*357*339,GD,P3,2638520
2644480,MELISA DE LAS PALMAS,13/05/2015,CASTAÑO,HEMBRA,AVID*839*339*124,GD,P3,1723060
2644600,EMISARIA DE LA MARQUESA MEXICO DF,22/01/2016,CASTAÑO,HEMBRA,AVID*839*013*317,GD,P3,2603760
2644950,TRIBUTO DE LA PEDRERA,10/10/2015,CASTAÑO,MACHO,AVID*839*284*274,GD,P3,2625540
2645160,ALTAGRACIA DE SAN ANGEL,14/10/2015,CASTAÑO,HEMBRA,AVID*839*344*357,GD,P3,2772200
2645170,COFRADIA DE LA VICKINA,17/07/2013,CASTAÑO,HEMBRA,AVID*839*342*893,GD,P3,2234570
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2645240,VENDAVAL DE BELLA VISTA,07/02/2016,CASTAÑO,MACHO,AVID*839*330*874,GD,P3,2629420
2645550,SENTIMIENTO DE VILLA SOLE,25/02/2017,CASTAÑO,MACHO,AVID*842*030*338,GD,P3,2627300
2645720,AMOR PERFECTO DE LA HERRADURA,26/01/2016,CASTAÑO,MACHO,AVID*842*007*351,GD,P3,2618030
2645950,FUTURO DEL RODEO,28/12/2015,CASTAÑO,MACHO,AVID*844*631*305,GD,P3,2643000
2645990,ATRACTIVA DEL ROSAL,20/07/2013,CASTAÑO,HEMBRA,AVID*839*020*021,GD,P3,2636310
2646120,GUADALUPE DE VILLA MARCELA,31/01/2017,CASTAÑO,HEMBRA,AVID*844*637*828,GD,P3,2718580
2646320,CONSECUENTE DE LAS MAJADAS,12/04/2015,MORO,MACHO,AVID*845*027*127,GD,P3,1926250
2646410,AGATHA DEL INFINITO,30/06/2016,CASTAÑO,HEMBRA,AVID*845*027*626,GD,P3,2339390
2646530,MARIUCITA DE LA Z,20/04/2016,CASTAÑO,HEMBRA,AVID*839*832*312,GD,P3,2527630
2646790,IRONIA DE LA FAMOSA,27/01/2017,CASTAÑO,HEMBRA,AVID*845*024*014,GD,P3,2654680
2646800,OFENSIVA DE LA FAMOSA,09/11/2016,MORO,HEMBRA,AVID*844*880*566,GD,P3,4064150
2646810,MARIMAR DEL ROSAL,13/02/2017,CASTAÑO,HEMBRA,AVID*844*892*630,GD,P3,2617610
2646910,ALICIA DE VILLA LUCIANA,10/02/2017,CASTAÑO,HEMBRA,AVID*844*874*001,GD,P3,2391710
2646930,MILAGROSA DEL DESCANSO,28/07/2015,CASTAÑO,HEMBRA,AVID*045*020*780,GD,P3,2630410
2647010,DON VICTORIO DE LOS LAGOS,17/08/2015,BAYO,MACHO,AVID*845*021*116,GA,P3,2160500
2647080,AGATA DE LA FORTUNA,29/04/2014,CASTAÑO,HEMBRA,AVID*845*034*039,GD,P3,2606590
2647910,SILVESTRE T.E DE TIERRA SANTA,18/11/2017,CASTAÑO,MACHO,AVID*845*026*010,GD,P3,2384540
2647940,ANTIGUA DE ALTA GRACIA,27/01/2015,CASTAÑO,HEMBRA,AVID*601*309*377,GD,P3,2163910
2648130,FRENESI DEL DESEO,11/08/2017,CASTAÑO,HEMBRA,AVID*600*125*337,GD,P3,2787240
2648340,MALUMA DE TIERRA SANTA,30/08/2017,CASTAÑO,MACHO,AVID*845*043*119,GD,P3,2903010
2648540,CORAIMA DE LA TANZANIA,12/03/2018,CASTAÑO,HEMBRA,AVID*601*301*520,GD,P3,2628930
2648560,SERENATA DE SANTA HELENA,22/07/2017,CASTAÑO,HEMBRA,AVID*601*313*326,GD,P3,2603430
2648810,ESCULTOR T.E DE LA MACANA,15/03/2015,CASTAÑO,MACHO,AVID*601*615*006,GD,P3,2901310
2649190,APOCALIPSIS DEL IMDALO,30/12/2015,CASTAÑO,MACHO,AVID*843*543*265,GD,P1,2237180
2649430,CAPUCHINO DE VILLA LAURA,06/04/2017,CASTAÑO,MACHO,AVID*601*536*560,GD,P2,1927320
2649560,DUENDA DE MONTERREY,31/07/2014,CASTAÑO,HEMBRA,AVID*601*556*025,GD,P3,1697160
2649700,ONASSIS DE BETANIA,10/10/2014,ZAINO,MACHO,AVID*601*556*545,GD,P3,761810
2656000,BONANZA DE SAN FRANCISCO,17/07/2011,CASTAÑO,HEMBRA,AVID*065*796*598,GD,P3,371630
2658400,VICTORIA DE SAN FRANCISCO,17/01/2013,CASTAÑO,HEMBRA,AVID*065*784*304,GD,P3,381160
2658690,FANTASIA DEL LAUREL,29/04/2013,CASTAÑO,HEMBRA,AVID*009*009*772,GD,P3,4071540
2659250,ESCANDALO DE LA GARCIA,15/07/2012,CASTAÑO,MACHO,AVID*009*789*265,GD,P3,1933930
2659350,ARCANTO DE LOS TRES,08/01/2013,CASTAÑO,MACHO,AVID*009*637*573,GD,P3,4060110
2659890,ENIGMA DEL ARCO,27/01/2013,CASTAÑO,MACHO,AVID*008*833*300,GD,P3,390800
2660030,ONIX DE LLANITOS,05/06/2012,CASTAÑO,MACHO,AVID*008*610*830,GD,P1,391150
2660560,AGATA DE PASATIEMPO,06/08/2013,BAYO,HEMBRA,AVID*010*057*065,GD,P3,4067360
2661150,SOL DORADO DEL CORRAL DE PIEDRA,10/10/2013,CASTAÑO,MACHO,AVID*013*102*096,GD,P3,396010
2663840,ESPECTACULO DE LA FLORESTA,26/01/2014,CASTAÑO,MACHO,AVID*021*592*867,GD,P3,2654930
2663910,CANELAZO DEL TOPACIO,21/07/2013,CASTAÑO,MACHO,AVID*020*280*560,GD,P3,2151030
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2664130,INTUICION DEL ARCO,14/04/2013,CASTAÑO,HEMBRA,AVID*022*520*019,GD,P3,937530
2664480,ABRIL DE LA FLORESTA,24/01/2014,BAYO,HEMBRA,AVID*021*552*554,GD,P3,2653990
2665600,SINFONIA DE LA ELVIRA,12/03/2015,CASTAÑO,HEMBRA,AVID*060*516*848,GD,P2,392700
2665630,VIKINGO DE VILLA NIDIA,20/05/2015,CASTAÑO,MACHO,AVID*039*846*062,GD,P3,2659950
2666070,GEMA DE ALTA FLOR,20/08/2015,CASTAÑO,HEMBRA,AVID*836*325*371,GD,P3,2629560
2666130,ARTEMISA DE TERRACOTA,06/04/2014,CASTAÑO,HEMBRA,AVID*836*588*088,GD,P3,1660390
2666220,OTHAR DE SAN FERNANDO,05/05/2013,CASTAÑO,MACHO,AVID*040*863*005,GD,P3,1048220
2666650,FLOR DE LOTTO DE VILLA MILENA,12/02/2013,CASTAÑO,HEMBRA,AVID*840*102*283,GD,P3,624240
2666670,VINTY YUA DE VILLA MILENA,20/01/2016,CASTAÑO,HEMBRA,AVID*839*027*891,GD,P3,624700
2667100,GIOCONDA DE LEJANIAS,30/11/2014,CASTAÑO,HEMBRA,AVID*010*030*262,GD,P3,2288810
2667580,OLIMPIA DE LA PRADERA,12/06/2016,CASTAÑO,HEMBRA,AVID*839*356*067,GD,P3,2664390
2667640,ESMERALDA DE LA ZULAYA,15/04/2015,CASTAÑO,HEMBRA,AVID*840*051*318,GD,P3,3022110
2668060,DUQUE DEL TOPACIO,06/12/2015,CASTAÑO,MACHO,AVID*839*013*097,GD,P2,2657280
2668110,DESTRUCTOR DE LOS VIENTOS,11/11/2015,CASTAÑO,MACHO,AVID*839*040*602,GD,P3,2663730
2668150,REPIQUE DEL REFUGIO,09/05/2015,CASTAÑO,MACHO,AVID*041*611*309,GD,P3,2327300
2668320,ESPERANZA DE LA REINA,28/08/2015,CASTAÑO,HEMBRA,AVID*839*018*003,GD,P3,1940120
2668590,BILLETE DE MARABELES,18/06/2014,MORO,MACHO,AVID*841*805*336,GD,P3,2501870
2668980,EMBAJADORA DEL CEDRO,14/09/2013,CASTAÑO,HEMBRA,AVID*022*368*808,GD,P3,2265230
2668990,NAPOLEON DE LA LLANURA,12/08/2013,CASTAÑO,MACHO,AVID*022*367*849,GD,P1,1934030
2669350,NAPOLEON DE VILLA DANIELA,12/05/2016,CASTAÑO,MACHO,AVID*844*768*849,GD,P3,2664850
2669370,BELLA DE LA MEJORANA,13/11/2016,CASTAÑO,HEMBRA,AVID*844*633*772,GD,P3,2604190
2669380,APOSTOL DE LA FLORESTA,22/02/2017,CASTAÑO,MACHO,AVID*844*629*828,GD,P3,389660
2669550,FORTUNA DE VILLA ABUELOS,02/02/2015,CASTAÑO,HEMBRA,AVID*841*522*105,GD,P3,2133020
2669610,MELANIA DE SAN FRANCISCO,12/12/2016,CASTAÑO,HEMBRA,AVID*842*026*559,GA,P3,372330
2669650,PINCELADA DE LOMA LINDA,13/02/2016,CASTAÑO,HEMBRA,AVID*839*347*122,GA,P3,2657130
2669720,DON JUAN DE LA ERMITA,05/07/2017,MORO,MACHO,AVID*600*115*080,GD,P3,1949020
2669800,CAFE TAKUBA DE LA NIEVE,26/04/2016,CASTAÑO,MACHO,AVID*845*022*793,GD,P3,2778890
2669830,OJOS EN EL CIELO DE VILLA MILENA,05/05/2016,CASTAÑO,HEMBRA,AVID*845*034*813,GD,P3,624220
2669860,VIDA EN ROSA DE VILLA MILENA,25/06/2016,CASTAÑO,HEMBRA,AVID*845*033*599,GD,P3,624790
2670010,LIBERTAD GUIANDO A SU PUEBLO DE VILLA MILENA,12/12/2016,CASTAÑO,HEMBRA,AVID*845*038*021,GD,P1,624520
2670410,PROFESOR MIGUEL DE SAN JUAN,18/12/2014,CASTAÑO,MACHO,AVID*845*030*892,GD,P3,2338250
2670460,VELERO DE LOS TULIPANES,17/03/2017,CASTAÑO,MACHO,AVID*842*005*795,GD,P3,4086600
2670570,ROLEX DE LAS ACACIAS,10/06/2015,CASTAÑO,MACHO,AVID*844*892*112,GD,P3,2260300
2670620,CEREMONIA DE LA FLORESTA,25/02/2017,CASTAÑO,HEMBRA,AVID*844*890*317,GD,P3,2654910
2670890,PASCUAL DE SAN CARLOS,16/04/2017,CASTAÑO,MACHO,AVID*600*124*606,GD,P3,2627780
2670920,MONALISSA DE EZEIZA,15/03/2015,CASTAÑO,HEMBRA,AVID*039*775*598,GD,P3,2129840
2670950,SOBERANO DE CEILAN,20/02/2017,CASTAÑO,MACHO,AVID*845*030*347,GD,P3,378480
2671030,EMBRUJO DE LA SONRISA,31/10/2017,CASTAÑO,MACHO,AVID*601*305*069,GD,P3,2941710
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2671150,PRESAGIO DEL ARCO,24/01/2017,CASTAÑO,MACHO,AVID*844*629*521,GD,P3,937530
2671180,ZAFIRO DE LA PASTORA,05/07/2015,CASTAÑO,MACHO,AVID*841*517*634,GD,P3,2658820
2671460,MALAGUEÑA DE ALTA FLOR,31/01/2018,CASTAÑO,HEMBRA,AVID*601*586*035,GD,P3,1449510
2671470,FANTASIA DE SAN BENITO,20/01/2018,CASTAÑO,HEMBRA,AVID*600*531*888,GD,P3,3009030
2671510,NIRVANA DE VILLA MILENA,20/01/2016,CASTAÑO,MACHO,AVID*845*026*839,GD,P3,624500
2671520,JARDIN SALVAJE DE VILLA MILENA,11/07/2017,CASTAÑO,HEMBRA,AVID*845*026*838,GD,P3,624410
2671530,KRISHNA DE VILLA MILENA,26/07/2017,CASTAÑO,HEMBRA,AVID*845*039*323,GD,P3,624450
2671540,ETEREO DE VILLA MILENA,17/06/2017,CASTAÑO,MACHO,AVID*845*040*110,GD,P3,624200
2671610,SIXTO DE LA PONDEROSA,18/12/2017,CASTAÑO,MACHO,AVID*601*297*639,GD,P3,2656810
2671620,PRESTIGIOSA DEL POPORO,07/11/2017,CASTAÑO,HEMBRA,AVID*600*530*579,GD,P3,2565580
2671690,ORFEBRE DE LOMA LINDA,30/12/2016,CASTAÑO,MACHO,AVID*601*583*034,GD,P3,397160
2672110,CANELA DE VILLA ABUELOS,30/04/2018,CASTAÑO,HEMBRA,AVID*602*077*347,GD,P3,2133020
2672280,TORMENTO DE LOS ROBLES,05/07/2018,CASTAÑO,MACHO,AVID*601*615*875,GD,P3,2656390
2672450,DULCE DESPERTAR DE LA DIANA,08/08/2014,CASTAÑO,HEMBRA,AVID*601*611*870,GD,P3,1740650
2672660,LUZ DE LUNA DE LA TRINIDAD,05/05/2017,CASTAÑO,HEMBRA,AVID*602*055*596,GD,P3,3012590
2673190,ROSA BANKS DE VILLA LUZ,09/09/2018,CASTAÑO,HEMBRA,978101082144873,GD,P3,1319420
2673210,VIVA LA VIDA DE VILLA MILENA,09/09/2017,CASTAÑO,MACHO,AVID*839*016*302,GD,P3,624510
2673280,CORAZON PURPURA DE CRD EL GRAN CHAPARRAL,12/09/2017,CASTAÑO,MACHO,AVID*601*598*873,GA,P3,1736190
2673290,PRANA DE VILLA MILENA,14/08/2017,CASTAÑO,HEMBRA,AVID*601*584*063,GA,P3,627730
2673310,FLOR DE CRISANTEMO DE VILLA MILENA,29/07/2015,CASTAÑO,HEMBRA,AVID*839*019*826,GD,P3,624510
2673390,NUNCA DIGAS NUNCA JAMAS DE VILLA MILENA,20/02/2018,CASTAÑO,MACHO,AVID*601*598*891,GD,P3,624480
2673530,CAMINANTE NO HAY CAMINO DE VILLA MILENA,10/03/2018,CASTAÑO,MACHO,AVID*601*563*333,GA,P3,624790
2673560,LAS MIL Y UNA NOCHE DE VILLA MILENA,08/01/2019,CASTAÑO,HEMBRA,978101082011003,GA,P3,2666740
2673570,YIN YANG DE PASO DE LAS AGUILAS,02/04/2019,CASTAÑO,MACHO,978101082011702,GA,P3,2121870
2673580,LA LIBERTAD GUIANDO A SU PUEBLO DE VILLA MILENA26/02/2019,,CASTAÑO,HEMBRA,978101082144405,GA,P3,624480
2673610,AMBAR DE LA RAFAELITA,25/06/2017,CASTAÑO,HEMBRA,978101082144377,GD,P3,1946470
2673870,CONCIERTO EN ARANJUEZ DE ANN ARBOR,14/10/2018,CASTAÑO,MACHO,978101082010908,GA,P3,1817060
2673880,VULCANO DE LA NEGRA,11/07/2017,ALAZAN,MACHO,AVID*839*022*032,GN,P3,149120
2673930,PASION SECRETA DE VILLA MILENA,06/03/2019,CASTAÑO,HEMBRA,978101082011297,GA,P3,2666690
2674070,CANTO A MI MISMO DE VILLA MILENA DE J.O,23/09/2018,CASTAÑO,MACHO,978101082011240,GD,P3,629290
2674080,ALMA GITANA DE VILLA MILENA,09/10/2018,CASTAÑO,HEMBRA,978101082010830,GD,P3,624450
2674200,SEDUCTORA DEL CASTILLO,09/12/2018,CASTAÑO,HEMBRA,978101082140562,GD,P3,2661580
2674580,DON EMMANUEL DE SANTA CAROLA,15/09/2019,CASTAÑO,MACHO,978101082725075,GA,P3,2669040
2674660,POLEMICO DE LOS LAGOS,20/01/2019,CASTAÑO,HEMBRA,978101082717077,GA,P3,2809320
2674800,IRMA DEL PECOSO,28/08/2017,CASTAÑO,HEMBRA,978101082449391,GD,P3,1929840
2675250,DAKOTA DEL ARCO,16/11/2018,CASTAÑO,HEMBRA,978101082725113,GA,P3,399250
2675280,DULCINEA DE BUENOS AIRES,27/12/2019,CASTAÑO,HEMBRA,978101082725143,GA,P3,2656620
2675410,BENDECIDO DE FINCA EL TRIUNFO,12/11/2019,CASTAÑO,MACHO,978101082725571,GN,P3,2664070
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
2675420,ZAFIRO DE SAN BERNARDO,31/10/2017,CASTAÑO,MACHO,978101082725889,GN,P3,1688410
2713980,TAJO DEL OASIS,28/04/2011,CASTAÑO,HEMBRA,AVID*066*809*120,GD,P3,1858630
2715030,TOPACIO DE VILLA JUANA,10/09/2011,CASTAÑO,HEMBRA,AVID*071*822*108,GD,P3,2381720
2715470,GUAJIRA DEL MORICHAL,05/10/2010,CASTAÑO,HEMBRA,AVID*084*519*587,GD,P3,2700230
2715990,KAFIR DE YARUMITO,01/07/2012,CASTAÑO,MACHO,AVID*084*344*560,GD,P3,609440
2717120,JOYA DE SAN MARCOS,19/04/2012,CASTAÑO,HEMBRA,AVID*006*085*272,GD,P2,2361360
2717430,LINDO NENE DE LOS TEMPLARIOS,30/12/2012,CASTAÑO,MACHO,AVID*008*812*038,GD,P3,1946020
2717630,DUQUE DEL OASIS,03/09/2013,CASTAÑO,MACHO,AVID*008*589*856,GD,P3,1861420
2717640,VENUS DEL OASIS,07/05/2013,CASTAÑO,HEMBRA,AVID*008*590*810,GD,P3,2706360
2717770,FARAONA DEL REFUGIO,03/11/2012,CASTAÑO,HEMBRA,AVID*008*817*014,GD,P3,2325250
2717780,ESCORPION DE VILLA SOFIA,18/09/2012,CASTAÑO,MACHO,AVID*008*634*773,GD,P2,2207580
2717800,CARMESI DE VILLA MARCELA,16/07/2011,CASTAÑO,HEMBRA,AVID*009*783*631,GD,P3,2055760
2718420,AGATA DEL PORVENIR,29/09/2011,CASTAÑO,HEMBRA,AVID*010*031*375,GD,P3,2710760
2718550,SOL DE SAN JOSE,29/01/2013,CASTAÑO,MACHO,AVID*010*041*828,GD,P3,2430250
2718560,LUNA DE LA FERROFELINA,15/12/2012,CASTAÑO,HEMBRA,AVID*010*037*768,GD,P3,2707000
2718600,ARCANGEL DE VILLA SOFIA,08/03/2011,CASTAÑO,MACHO,AVID*010*062*627,GD,P1,386310
2719190,FULGOR DE LOS TEMPLARIOS,05/05/2013,CERVUNO,MACHO,AVID*008*816*381,GD,P3,2717560
2719270,VOLCAN DE DOYARE,04/09/2011,ROSILLO,MACHO,AVID*010*037*101,GD,P3,1854250
2719440,DON ROBERT DE SAN MIGUEL,15/07/2012,CASTAÑO,MACHO,AVID*010*051*534,GD,P3,386310
2719740,ALTEZA DE RANCHO NEVADA,09/08/2013,CASTAÑO,HEMBRA,AVID*010*043*106,GD,P3,2310960
2720400,ARLEQUIN DE VILLA SOFIA,24/08/2012,CASTAÑO,MACHO,AVID*010*070*082,GD,P3,4084480
2721070,SOBERANA DE LA LUCIERNAGA,30/09/2013,CASTAÑO,HEMBRA,AVID*010*044*609,GD,P3,2708880
2721620,GEMA DE LA CAMELIA,20/06/2013,CASTAÑO,HEMBRA,AVID*010*040*365,GD,P3,2900900
2721640,ALMA LLANERA DE LA JUAKA,08/09/2011,CASTAÑO,HEMBRA,AVID*008*589*375,GD,P2,2313600
2722140,TRONADORA DE LA BRISAS,03/05/2012,CASTAÑO,HEMBRA,AVID*010*041*360,GD,P3,1812330
2722440,MONCHO DE BELLAVISTA,19/01/2013,CASTAÑO,MACHO,AVID*010*059*802,GD,P3,2336640
2722650,ZAFIRO DE CUNIRA,30/05/2013,CASTAÑO,MACHO,AVID*015*046*124,GD,P3,2136440
